"","latitude","redirect_url","id","created","longitude","title","description","salary_is_predicted","contract_time","category.label","category.tag","company.display_name","location.display_name","location.__CLASS__","contract_type","salary_max","salary_min"
"43",39.993441,"https://www.adzuna.com/land/ad/1873816002?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=DF99DFE61357BB5D46A9ADA1262B5B7B402764C7","1873816002","2020-12-10T12:25:19Z",-75.13705,"Supervisory Economist/Statistician (Economics)","...  Office.This is an interdisciplinary position and may be filled either as an Economist or Statistician (Economics). Additional selections may be made from ... : Developing and improving survey collection strategies and procedures; collecting data from the most complex companies in the Consumer Price Index Programs; improving survey non­response ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","Department Of Labor","Philadelphia County, Pennsylvania","Adzuna::API::Response::Location",NA,NA,NA
"44",26.34941,"https://www.adzuna.com/land/ad/1770169639?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=CB39B35D5CCF2C1B6C509617BD8A05A715A59B7E","1770169639","2020-10-18T11:14:03Z",-80.2154,"Ultimate Hoops Statistician","Position Summary The Statistician assists in the execution of Ultimate Hoops Basketball League by tracking full statistics for League games. Job Duties and Responsibilities ...  statistical data for basketball games ...","0","part_time","Customer Services Jobs","customer-services-jobs","Life Time Fitness","Boca Raton, Palm Beach County","Adzuna::API::Response::Location",NA,NA,NA
"45",39.75,"https://www.adzuna.com/land/ad/1872392534?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=4864E6A0F69B538CDC7875591BCF6B9C9D11E673","1872392534","2020-12-09T20:47:09Z",-104.99,"Survey Statistician (Group Leader)","...  with the National Agricultural Statistics Service (NASS), in Lakewood, CO, Athens, GA, and Little Rock, AR. In this position, you will provide technical direction to a group of statisticians ...  statistical data such as tabulating methods or electronic data processing.OR 2. Combination of education and experience: courses as shown in A above, plus appropriate experience ...","0",NA,"Teaching Jobs","teaching-jobs","Department Of Agriculture","Denver, Colorado","Adzuna::API::Response::Location",NA,NA,NA
"46",40.680459,"https://www.adzuna.com/land/ad/1829924729?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=EEF813C730535D2762A425C965F42BB84CEEB133","1829924729","2020-11-18T00:43:48Z",-73.980703,"Data Analyst / Data Scientist","A stock market and investment tracking company are looking to grow their Data team and add a strong Data Analyst to their Brooklyn, NY office. They are looking for a Data Analyst ...  a background as a Statistician or an Engineer. Ideally you should have worked in the field of Data AnalyticsScience for 3 years in a professional setting. Technical requirements include ...","0","full_time","IT Jobs","it-jobs","Motion Recruitment","Brooklyn, New York City","Adzuna::API::Response::Location",NA,NA,NA
"47",NA,"https://www.adzuna.com/land/ad/1861081035?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=9751E6A6A775A1128FD18FA6632A8AB46DA3422B","1861081035","2020-12-04T02:37:15Z",NA,"Statistician/Analyst","ClinPharma Clinical Research LLC (CCR) is a leader in the industry by offering high technology solutions that save on overall time and cost. We do this by providing scalable support for clients’ entire project needs that are effective, affordable, and easy to understand. Location: Princeton, NJ; Wilmington, DE Salary: $ 55,000 - $ 65,000 to start Visa sponsorship is available for qualified employees No experience required but better to have: Knowledge and Skills Excellent knowledge of various m…","0",NA,"IT Jobs","it-jobs","Clinpharma Clinical Research LLC","US","Adzuna::API::Response::Location",NA,NA,NA
"48",28.595099,"https://www.adzuna.com/land/ad/1866116665?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=7D8D763E1CBCCC47FECD10F211FA736435D770D7","1866116665","2020-12-06T19:07:20Z",-81.350942,"Microsoft Data Analyst","...  yearsrsquo experience as a Microsoft Power BI Data Analyst , Your background could be as a statistician, analytics engineer or data visualization developer who has designed, built, created ...  Data Analyst. You will join a fast paced team of Microsoft BI professionals in the design, development and creation of BI dashboards for executives and staff to give them actionable ...","0","full_time","IT Jobs","it-jobs","Data Center Agency","Winter Park, Orange County","Adzuna::API::Response::Location",NA,NA,NA
"49",42.31865,"https://www.adzuna.com/land/ad/1835026816?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=D8A8A71B5E481DEA02A6680AF5FCB69B51B86E45","1835026816","2020-11-20T05:03:21Z",-87.859249,"Clinical Data Analyst","- and study-level analytics strategies. For assigned studies, works with Data Warehouse Analyst, Statistical Programmer, Statistician and Testers to ensure the context, accuracy ...  , Instagram , YouTube and LinkedIn . Purpose : AbbVie Data Science is the best-in-class team within its cross-industry peer group and is responsible for bringing people, process ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","AbbVie","Downey, Lake County","Adzuna::API::Response::Location",NA,NA,NA
"50",33.915007,"https://www.adzuna.com/land/ad/1829923144?se=5mN2mTo96xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=7A13944B94027793CA067BA2F83203303037CEC5","1829923144","2020-11-18T00:43:32Z",-118.404626,"Statistician / Reliability Engineer",". Apply statistical techniques to derive insight and assess risk from a wide variety of data related to space systems Perform analysis on system availability and replenishment planning ...","0","full_time","Engineering Jobs","engineering-jobs","Aerospace Corporation","El Segundo, Los Angeles County","Adzuna::API::Response::Location",NA,NA,NA
"51",NA,"https://www.adzuna.com/land/ad/1823593209?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=6EF148AEC36072E7D90F3BB3B643F30B0CDAB064","1823593209","2020-11-14T16:56:14Z",NA,"Senior Statistician/Mathematician","Job Description Mission Essential is currently seeking Statistician / Mathematicians to Develop and apply fundamental mathematics, mathematical or statistical theory to collect ... , organize, interpret and summarize numerical data to generate usable information to solve a wide range of intelligence problems. Applies mathematical theories and statistical methods ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","Mission Essential","US","Adzuna::API::Response::Location",NA,NA,NA
"52",39.436746,"https://www.adzuna.com/land/ad/1867515654?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=C59D0E8D452A72BF202E5893E2066DDF2C8237AB","1867515654","2020-12-07T15:17:12Z",-76.15742,"Mathematical Statistician II","...  designs using statistical software. Evaluates data management and collection methodology with regard to test design and analysis. Reviews planning documents and test concepts to ensure ...  proper application and documentation of experimental designs and planned analytical methods. Assists evaluation efforts through the use of statistical software to analyze test data ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","E3 Government Consulting LLC.","Aberdeen Proving Ground, Harford County","Adzuna::API::Response::Location",NA,NA,NA
"53",NA,"https://www.adzuna.com/land/ad/1867516147?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=B6BE4BAE54A6B8B1AC65CEB1287E93276A5CFFB5","1867516147","2020-12-07T15:17:15Z",NA,"Mathematical Statistician II","...  designs using statistical software. Evaluates data management and collection methodology with regard to test design and analysis. Reviews planning documents and test concepts to ensure ...  proper application and documentation of experimental designs and planned analytical methods. Assists evaluation efforts through the use of statistical software to analyze test data ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","E3 Government Consulting LLC.","US","Adzuna::API::Response::Location",NA,NA,NA
"54",42.39258,"https://www.adzuna.com/land/ad/1847005180?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=855DA7EDCF438101CB5623465267162EAE9D0BD5","1847005180","2020-11-26T22:14:03Z",-71.13294,"Lead Statistician, Clinical Serology","...  Job Summary: This role will be the statistical lead for Clinical Serology, a key statistical resource for discovery research and a member of the Data Science Center of Excellence ...  with interfaces across the related Research and Development functions. This cross-functional group has members across Biostatistics, Data Management, Programing and Medical Writing. Integration ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","CSL Plasma","North Cambridge, Middlesex County","Adzuna::API::Response::Location",NA,NA,NA
"55",NA,"https://www.adzuna.com/land/ad/1848016443?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=C0C056E95DC71FE8D49BA95218D07CEADDCE2832","1848016443","2020-11-27T15:06:46Z",NA,"Supervisory Mathematical Statistician","...  Prevention (DHAP)- Surveillance and Epidemiology, Quantitative Sciences and Data Management Branch (QSDMB), Atlanta, GA CDC is an Equal Opportunity Employer. JOB SUMMARY: The incumbent ...  of this position will serve as a Branch Chief and will be responsible for directing the quantitative science and data management activities of both Divisions of HIV/AIDS Prevention. DUTIES ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","Centers for Disease Control and Prevention","US","Adzuna::API::Response::Location",NA,NA,NA
"56",39.139295,"https://www.adzuna.com/land/ad/1820824822?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=7CD060EC17693926DB0499FEF9E437E94C4A8211","1820824822","2020-11-13T12:29:31Z",-77.180452,"Principal Statistician, Early Oncology","...  Statisticians to work at the heart of our early-phase clinical project teams. Your proven statistical expertise will be a key influence on our clinical program designs, informing our decision ...  methodology, processes and delivery activitiesOversee internal and external statisticians in the delivery of analysis and reportingInterpret and present clinical trial resultsEssential ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","AstraZeneca","Gaithersburg, Montgomery County","Adzuna::API::Response::Location",NA,NA,NA
"57",41.868494,"https://www.adzuna.com/land/ad/1844371325?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=1E81ECDA1CF52F64B96DF3D4298EE1E8CFC7441C","1844371325","2020-11-25T12:56:48Z",-87.673975,"Statistician / Data Scientist - Validate Health",". Validate was co-founded by a prominent healthcare actuary advising on matters of health economics policy and the federal government's (HHS/CMS) healthcare data liaison to industry ...  industry. JOB DESCRIPTION As a Junior Statistician / Actuary you would be at the forefront of enabling new value based healthcare models and deliver constantly evolving analytics services ...","0",NA,"IT Jobs","it-jobs","1871 Member Companies","Illinois Medical District, Chicago","Adzuna::API::Response::Location",NA,NA,NA
"58",42.39258,"https://www.adzuna.com/land/ad/1815628648?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=DC3D1F572F38531C30AF2D9EF07CBCC963C97947","1815628648","2020-11-11T03:10:10Z",-71.13294,"Lead Statistician, Clinical Serology","...  Summary:This role will be the statistical lead for Clinical Serology, a key statistical resource for discovery research and a member of the Data Science Center of Excellence with interfaces ...  across the related Research and Development functions. This cross-functional group has members across Biostatistics, Data Management, Programing and Medical Writing. Integration within ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","CSL Plasma","North Cambridge, Middlesex County","Adzuna::API::Response::Location",NA,NA,NA
"59",NA,"https://www.adzuna.com/land/ad/1809716115?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=B842172F16AD93C08B0ABDAE6186244A70CB7581","1809716115","2020-11-07T23:36:03Z",NA,"Program Analyst - Statistician","Credence Management Solutions, LLC (Credence) is seeking a Program Analyst to support the NGB program at Andrews AFB (NCR) in Maryland. Provide knowledge of statistical data ...  for the purpose of measuring performance across all business areas. This shall include the development of business rules for metrics data collection, metrics, and (metrics) tools supporting ...","0","full_time","Scientific & QA Jobs","scientific-qa-jobs","Credence Management Solutions, LLC","US","Adzuna::API::Response::Location","permanent",NA,NA
"60",NA,"https://www.adzuna.com/land/ad/1806196071?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=62763B0A76D1ACA8BA8424847DE26DC939D0F7DA","1806196071","2020-11-06T05:42:10Z",NA,"Pricing Data Analyst - US Interchange",". Together , let's transform the way the world pays. Job Description Pricing Data Analyst, Global Interchange Compliance will support interchange and pricing strategy in ensuring proper ...  to clients/Visa Development and maintenance of KPIs/dashboards to support data-driven decision making Keeping current with industry and client trends and maintain a working knowledge ...","0","full_time","IT Jobs","it-jobs","Visa","US","Adzuna::API::Response::Location",NA,NA,NA
"61",38.906704,"https://www.adzuna.com/land/ad/1820833738?se=EnOv_Do96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=9FC550D4905F8A533C4B2668D06AFB12C74BEF8B","1820833738","2020-11-13T12:31:53Z",-77.041912,"Research Statistician (Senior Researcher – Interdisciplinary)","&A). ResponsibilitiesAs a Research Statistician, you will:Plan and conduct complex financial and economic research projects, including but not limited to short and long-term assignments involving broad ...  economic data or developing economic models on topics related to financial markets, financial institutions, or financial stability. Examples of experience related to research might ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","Department Of The Treasury","Washington, Montgomery County","Adzuna::API::Response::Location",NA,NA,NA
