"","salary_max","redirect_url","contract_time","contract_type","longitude","title","created","description","salary_is_predicted","latitude","id","salary_min","location.display_name","company.display_name","category.label","category.tag"
"39",32860.34,"https://www.adzuna.co.uk/jobs/details/1858510839?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=783B1690A334F5CBB0353BCFBEFA85BD89B1BC00",NA,NA,-3.93588,"<strong>Statistician</strong>","2020-12-03T02:38:56Z","STEM recruitment solutions have a superb opportunity for a <strong>Statistician</strong> to join a fantastic rapidly expanding business in the central belt of Scotland. This job would suit either ...  a graduate who is looking to make their first step into the work environment through to an experienced <strong>Statistician</strong>. The company will provide an opportunity to work on cutting edge ...","1",56.1194,"1858510839",32860.34,"Stirling, County Stirling","Stem Recruitment Solutions","Scientific & QA Jobs","scientific-qa-jobs"
"40",71000,"https://www.adzuna.co.uk/jobs/details/1876978666?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=0FBCC51CF2A10E4B89C5433A9A027269E7A15F05",NA,"permanent",NA,"Chief <strong>Statistician</strong>","2020-12-12T04:30:13Z","Summary As the Welsh Government’s chief adviser on all statistical matters, the Chief <strong>Statistician</strong> has responsibility for leadership of the statistical system in Wales ... -facing role, and facilitating and promoting informed public debate about key issues facing Wales through the use of official statistics. The Chief <strong>Statistician</strong> additionally has ...","0",NA,"1876978666",0,"UK",NA,"Admin Jobs","admin-jobs"
"41",36000,"https://www.adzuna.co.uk/jobs/land/ad/1847775493?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=7D84842241AB19CC044ECD095565292B833D5C7B",NA,NA,-0.846093,"<strong>Statistician</strong> - 12 month fixed term contract","2020-11-27T16:31:01Z","<strong>Statistician</strong> - 12 month fixed term contract/probable continuation - Remote working - c£36,000 - J11267 January 2021 start for a 12 month fixed term contract <strong>Statistician</strong> ...  with probably continuation with our client, who follow a scientific and <strong>data</strong>-driven approach based on experimental <strong>data</strong>, and on big <strong>data</strong> from genetic testing, activity monitors and electronic ...","0",52.934907,"1847775493",0,"East Midlands, UK","Datatech Analytics","Scientific & QA Jobs","scientific-qa-jobs"
"42",21080.68,"https://www.adzuna.co.uk/jobs/land/ad/1847716510?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=A4CC6FD35F55DA564C7D8A4DC4FE8A23E916C206",NA,NA,NA,"Systems and <strong>Data</strong> <strong>Analyst</strong>","2020-11-27T14:55:08Z","...  advisors; providing the correct balance of knowledge and challenge which supports managers and leaders to make the right decisions at difficult times. The role of Systems and <strong>Data</strong> <strong>Analyst</strong> ...  would love to welcome you to our Cardiff office. In the meantime you will be based remotely. You’ll be made to feel part of your new team by your Line Manager, People Systems and <strong>Data</strong> ...","1",NA,"1847716510",21080.68,"Cardiff County, Wales","MotoNovo","HR & Recruitment Jobs","hr-jobs"
"43",45000,"https://www.adzuna.co.uk/jobs/land/ad/1871688419?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6B2C23BF5CD06128E8DFCFCBB6226B5535EF4BAA",NA,NA,-2.23438,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-09T18:27:50Z","<strong>Data</strong> <strong>Analyst</strong> £15m Communications & Technology Firm Contract: Immediate Start for 3 months initially Salary: £30,000 - £45,000 (pro-rata) Location: Remote  South Manchester Do you ...  have extensive Excel experience? Have you been in a similar role for 3 years i.e. <strong>Data</strong> <strong>Analyst</strong> or BI <strong>Analyst</strong>? Can you start immediately? We are working with a growing multinational ...","0",53.480701,"1871688419",30000,"Manchester, Greater Manchester","Your Prime Recruitment Ltd","IT Jobs","it-jobs"
"44",33623.57,"https://www.adzuna.co.uk/jobs/land/ad/1833610403?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=D2A43DE6E445DCE78B33118F9935A7E876A6DB97",NA,NA,-2.97784,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-19T18:20:12Z","Human Recognition Systems have an exciting opportunity for a <strong>Data</strong> <strong>Analyst</strong> to join our team in Liverpool. You will join us on a full time, permanent basis and in return, you ... , you can expect more. In return as our <strong>Data</strong> <strong>Analyst</strong> you will receive the following benefits: - 24 days holidays, increasing with service - Subsidised gym memberships - Study ...","1",53.410801,"1833610403",33623.57,"Liverpool, Merseyside","Human Recognition Systems","IT Jobs","it-jobs"
"45",39226.88,"https://www.adzuna.co.uk/jobs/land/ad/1804370189?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=C1F8BFC10E97236851B30A3446B0ED63CD451676",NA,NA,-2.51809,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-05T14:18:54Z","Ecolab has an exciting opportunity for a <strong>Data</strong> <strong>Analyst</strong> to join the team based in Northwich . You will join on a full time, basis and in return you will receive a competitive salary ...  . The Supply Chain are looking for a new key team member of the strategic <strong>data</strong> analytics function. As our <strong>Data</strong> <strong>Analyst</strong> you will need a strong analytical discipline, a logical approach ...","1",53.258801,"1804370189",39226.88,"Northwich, Cheshire","Ecolab","IT Jobs","it-jobs"
"46",35000,"https://www.adzuna.co.uk/jobs/land/ad/1799662050?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=9D29F677B7996F7E964E037E3D18AF4FDD093174",NA,NA,-2.24867,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-03T01:47:45Z","<strong>Data</strong> <strong>Analyst</strong> Gloucester Up to £35,000  company bonus I am in the market for a <strong>Data</strong> <strong>Analyst</strong> to join an exciting, growing ecommerce and retail firm in Gloucester. This is a newly ...  abilities. <strong>Data</strong> <strong>Analyst</strong> Responsibilities; o Delivers concise, focused and actionable insight into the customer base for a wide set of stakeholders (Exec, Ecommerce, Brand, Merchandising ...","0",51.866699,"1799662050",35000,"Gloucester, Gloucestershire","Pertemps Gloucester","PR, Advertising & Marketing Jobs","pr-advertising-marketing-jobs"
"47",35000,"https://www.adzuna.co.uk/jobs/land/ad/1855391723?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=AAE272161088053CFCECAF2007B62273B7B71717",NA,NA,-0.02806,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-01T20:38:38Z","<strong>Data</strong> <strong>Analyst</strong> - London - Salary to £35k  benefits - London - J11248 Working for a London based Think-Tank with a mission to create a global movement of people committed to creating ...  the pathways from poverty to prosperity and the transformation of society, we require an astute <strong>data</strong> <strong>analyst</strong> to join our team that feels passionate about these global social and economic ...","0",51.451818,"1855391723",0,"South East London, London","Datatech Analytics","Consultancy Jobs","consultancy-jobs"
"48",26477.12,"https://www.adzuna.co.uk/jobs/land/ad/1872658730?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=7396A988C40B920B860E0F1260D8EAC8E7DA4620",NA,NA,-0.969088,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-10T04:42:21Z","<strong>Data</strong> <strong>Analyst</strong> Full Time 12-month contract Homebased As a <strong>Data</strong> <strong>Analyst</strong>, your main purpose is to : Be responsible for quality assuring outputs and investigating <strong>data</strong> issues arising ...  and <strong>data</strong> queries. As a <strong>Data</strong> <strong>Analyst</strong>, your Principal Accountabilities are to: Become a Subject Matter Expert (SME) on all deliverables supported and be able to advise team members .…","1",51.455002,"1872658730",26477.12,"Reading, Berkshire","IQVIA","IT Jobs","it-jobs"
"49",35000,"https://www.adzuna.co.uk/jobs/land/ad/1845566382?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1147F88807DAA269F4C83DA1AEAA69C706751675",NA,NA,-1.47564,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-26T10:31:55Z","Synergy LMS is leading provider of linen services for the NHS and other healthcare services with sites across the UK and we are looking for an experience <strong>Data</strong> <strong>Analyst</strong> to support ...  automated <strong>data</strong> processes identify, evaluate and implement external services and tools to support <strong>data</strong> validation and cleansing produce and track key performance indicators develop ...","0",52.921902,"1845566382",0,"Derby, Derbyshire","Synergy LMS","IT Jobs","it-jobs"
"50",30000,"https://www.adzuna.co.uk/jobs/land/ad/1869763144?se=yFmNBws96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=9C1A4C39C09126E7528B8F05D2190F51C504F308",NA,NA,-0.472504,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-08T23:13:10Z","At a Glance: The <strong>Data</strong> <strong>Analyst</strong> supports the Seniorto implement specified analytical projects aimed at helping the business achieve its objectives. The key functions of the role ...  to drive cultural change Sharing learnings across the wider <strong>Data</strong> team Support Senior <strong>Data</strong> <strong>Analysts</strong> in building reports and dashboards Analyse <strong>data</strong> and present key findings back to a non ...","0",51.505001,"1869763144",0,"West Drayton, London","Avios Group Limited","IT Jobs","it-jobs"
"51",25000,"https://www.adzuna.co.uk/jobs/land/ad/1848560285?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=4CFF792CCE17D7C9639592F979CBB77413C7926B",NA,NA,-1.48127,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-28T02:20:43Z","...  relationship? XPO are currently looking for a <strong>Data</strong> <strong>Analyst</strong> to come and join us at our site in Barnsley on behalf of our customer, ASOS. You will be working 37.5 hours per week on a Sunday ...  on a typical day: Work directly with the customer and other project managers, being able to establish and analyse requirements Carry out investigative analysis against the customer <strong>data</strong> sets ...","0",53.552898,"1848560285",25000,"Barnsley, South Yorkshire","XPO Logistics","IT Jobs","it-jobs"
"52",30034.14,"https://www.adzuna.co.uk/jobs/land/ad/1869761907?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=BD8CB916D2C6C2FBB08D18CBA4565D1BF8AF3996",NA,NA,-1.17902,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-08T23:12:58Z","...  summary The <strong>Data</strong> <strong>Analyst</strong> is part of the <strong>data</strong> workstream on the people and payroll project which is expected to run until March 2022. The role is accountable for leading the collection ... , mapping, cleansing, enrichment, transformation and migration of critical people and payroll <strong>data</strong> into the new system. This system will be delivered to circa 30k employees across the UK ...","1",50.851501,"1869761907",30034.14,"Fareham, Hampshire","Specsavers","IT Jobs","it-jobs"
"53",30563.01,"https://www.adzuna.co.uk/jobs/land/ad/1874593107?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=337CAA395A0BF8FC2C039C667A13CF22023ABD01",NA,NA,-0.754624,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-11T00:47:44Z","Informatics <strong>Analyst</strong> London or Farnborough, Hampshire UK preferred (WFH until further notice). Reporting to the Director, Informatics, in this new role you’ll be responsible ...  for the reporting of customer analysis for integrated healthcare <strong>data</strong>. You’ll be making robust recommendations based on your analytical findings. You’ll be responsible for the successful delivery ...","1",51.293999,"1874593107",30563.01,"Farnborough, Hampshire","Aetna Global Benefits","IT Jobs","it-jobs"
"54",25810.38,"https://www.adzuna.co.uk/jobs/land/ad/1835333066?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=61B9BA2E1B3A9D4ED0C71C3D91584E862B789A92",NA,NA,-2.20384,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-20T14:26:52Z",". What you’ll do As a <strong>Data</strong> <strong>Analyst</strong> you will play a pivotal role in providing support to both the SIML business and the Distribution team through building, running and managing key MI ...  accurate <strong>data</strong> but, to also be able to draw meaningful conclusions from it to help drive insights and conversations based on what it is telling you. Aligned closely ...","1",52.513,"1835333066",25810.38,"Swindon, Dudley","Embark Group Limited","Accounting & Finance Jobs","accounting-finance-jobs"
"55",23500,"https://www.adzuna.co.uk/jobs/land/ad/1840767600?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=1C9139FF484333002E4789B49D02C2CC65397EA8",NA,NA,-1.5572,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-23T22:41:35Z","Do you have a passion for numbers and do you have an Analytical background and like looking at <strong>data</strong> ? If so then we currently are representing our key client based in Burton Upon ...  Trent who has a new and exciting brand new role for a <strong>Data</strong> Manager. In return they are offering a fantastic salary of £23.500 per annum, working Monday - Friday 9.00am - 5.00pm ...","0",52.774799,"1840767600",23500,"Swadlincote, Derbyshire","Pertemps Burton","Admin Jobs","admin-jobs"
"56",39262.84,"https://www.adzuna.co.uk/jobs/land/ad/1872933100?se=SMYJIw496xG1pu5faT_adg&utm_medium=api&utm_source=953c7802&v=E1F9E77291125854AD0AE767385D3BFD2EE083AC","full_time",NA,-3.1805,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-10T07:53:33Z","...  or do not wish to work on projects in other locations will still be considered. Overview The role of <strong>Data</strong> <strong>Analyst</strong> is focused on the process of inspecting, cleansing, modelling ...  and visualising <strong>data</strong> with the objective of discovering and leveraging useful information, that can be used to support evidence based decision making. Our <strong>data</strong> <strong>analyst</strong> is expected to make ...","1",51.4813,"1872933100",39262.84,"Cardiff, Cardiff County","PWC 1","Accounting & Finance Jobs","accounting-finance-jobs"
